BKG_NO,SHIPPER_CODE,POR,POL,CONSIGNEE_CODE,POD,DEL,HS_CODE,CM_DESCRIPTION_ORIGINAL,CM_DESCRIPTION_PROCESSED,CM_DESCRIPTION_VERIFIED,CM_DESCRIPTION_OPTIONAL_USER_INPUT
BKKAD7903700,SG101725,LAEM CHABANG,"LAEM CHABANG, THAILAND",JP110825,"YOKOHAMA, JAPAN","YOKOHAMA, KANAGAWA",841810,"AQUA BRAND REFRIGERATOR & SPARE PART

TOTAL 2,553 PACKAGES
NET WEIGHT 184,157.00 KGS
GROSS WEIGHT 199,023.00 KGS
VOLUME 2,168.224 CBM
** PLEASE NOTE: NO NEED TO SHOW NW ON BL**","AQUA BRAND REFRIGERATOR & SPARE
PART
TOTAL
VOLUME",REFRIGERATOR AND SPARE PART,REFRIGERATOR AND SPARE PART
BKKAD7903700,SG101725,LAEM CHABANG,"LAEM CHABANG, THAILAND",JP110825,"YOKOHAMA, JAPAN","YOKOHAMA, KANAGAWA",841810,"AQUA BRAND REFRIGERATOR & SPARE PART

TOTAL 2,553 PACKAGES
NET WEIGHT 184,157.00 KGS
GROSS WEIGHT 199,023.00 KGS
VOLUME 2,168.224 CBM
** PLEASE NOTE: NO NEED TO SHOW NW ON BL**","AQUA BRAND REFRIGERATOR & SPARE
PART
TOTAL
VOLUME",REFRIGERATOR AND SPARE PART,REFRIGERATOR AND SPARE PART
BKKAD7903700,SG101725,LAEM CHABANG,"LAEM CHABANG, THAILAND",JP110825,"YOKOHAMA, JAPAN","YOKOHAMA, KANAGAWA",841810,"AQUA BRAND REFRIGERATOR & SPARE PART

TOTAL 2,553 PACKAGES
NET WEIGHT 184,157.00 KGS
GROSS WEIGHT 199,023.00 KGS
VOLUME 2,168.224 CBM
** PLEASE NOTE: NO NEED TO SHOW NW ON BL**","AQUA BRAND REFRIGERATOR & SPARE
PART
TOTAL
VOLUME",REFRIGERATOR AND SPARE PART,REFRIGERATOR AND SPARE PART
BKKAD7903700,SG101725,LAEM CHABANG,"LAEM CHABANG, THAILAND",JP110825,"YOKOHAMA, JAPAN","YOKOHAMA, KANAGAWA",841810,"AQUA BRAND REFRIGERATOR & SPARE PART

TOTAL 2,553 PACKAGES
NET WEIGHT 184,157.00 KGS
GROSS WEIGHT 199,023.00 KGS
VOLUME 2,168.224 CBM
** PLEASE NOTE: NO NEED TO SHOW NW ON BL**","AQUA BRAND REFRIGERATOR & SPARE
PART
TOTAL
VOLUME",REFRIGERATOR AND SPARE PART,REFRIGERATOR AND SPARE PART
BKKAE9684900,TH103355,LAT KRABANG,LAEM CHABANG,PH101728,MANILA,MANILA,392062,"1 X20Ft ""SHIPPER'S LOAD & COUNT""
SAID TO CONTAIN:-
17 PALLETS

(67 ROLLS)

PET FILM SLITTED ROLL PLASTIC SHEET
H.S.CODE: 392062
INVOICE NO.EX 202000522

FREIGHT PREPAID

ACTUAL SHIPPER: TEZ INDUSTRIES CO.,LTD.","PET FILM SLITTED ROLL PLASTIC
SHEET
INVOICE NO.EX 202000522
ACTUAL SHIPPER: TEZ INDUSTRIES
CO.,LTD.","PET FILM SLITTED ROLL PLASTIC
SHEET",PET FILM SLITTED ROLL PLASTIC SHEET
BKKAD8912800,TH204401,"BANGKOK, THAILAND","LAEM CHABANG PORT, THAILAND",MY106575,"PORT KLANG (WEST PORT),MALAYSIA","PORT KLANG (WEST PORT),MALAYSIA",110814,"TAPIOCA STARCH ###### KGS
H.S.CODE : 1108.14.00
-FREE TIME 21 DAYS DEMURRAGE AND DETENTION
AT DESTINATION
SHIPPED ON BOARD: .12/08/2020
BY VERMONT TRADER V.011W
AT LAEM CHABANG PORT,THAILAND","TAPIOCA STARCH ###### KGS
FREE TIME 21 DAYS DEMURRAGE AND
DETENTION
AT DESTINATION
SHIPPED ON BOARD: .12/08/2020
BY VERMONT TRADER V.011W
AT LAEM CHABANG PORT,THAILAND",TAPIOCA STARCH,TAPIOCA STARCH
BKKAD7103600,TH105692,"LAEM CHABANG, THAILAND /","LAEM CHABANG, THAILAND",JP104342,"SHIMIZU, JAPAN","SHIMIZU, JAPAN",390761,"6 CONTAINER (S)
120 BAGS

PET RESIN, RAMAPET L-1
H.S. CODE : 3907.61

NET WEIGHT : 126,000.00 KGS.
EXPORTER : INDORAMA POLYESTER INDUSTRIES PUBLIC COMPANY LIMITED

CONTAINER & SEAL NO.
FBIU0319980 THAL35399 20BAGS/25M3
FTAU1536050 THAL35398 20BAGS/25M3 21,380.00
FBIU0331481 THAL37774 20BAGS/25M3 21,370.00
FBIU0332868 THAL37773 20BAGS/25M3 21,410.00
BMOU1456640 THAL37800 20BAGS/25M3 21,380.00
FTAU1545319 THAL37799 20BAGS/25M3 21,380.00


TOTALGROSS WEIGHT 128,310.000 KGS.","6 CONTAINER (S)
PET RESIN, RAMAPET L-1
EXPORTER : INDORAMA POLYESTER
INDUSTRIES PUBLIC COMPANY LIMITED
CONTAINER & SEAL NO.
FBIU0319980 THAL35399
FTAU1536050 THAL35398 / 21,380.00
FBIU0331481 THAL37774 / 21,370.00
FBIU0332868 THAL37773 / 21,410.00
BMOU1456640 THAL37800 / 21,380.00
FTAU1545319 THAL37799 / 21,380.00
TOTALGROSS","PET RESIN, RAMAPET L-1","PET RESIN, RAMAPET L-1"
BKKAD7103600,TH105692,"LAEM CHABANG, THAILAND /","LAEM CHABANG, THAILAND",JP104342,"SHIMIZU, JAPAN","SHIMIZU, JAPAN",390761,"6 CONTAINER (S)
120 BAGS

PET RESIN, RAMAPET L-1
H.S. CODE : 3907.61

NET WEIGHT : 126,000.00 KGS.
EXPORTER : INDORAMA POLYESTER INDUSTRIES PUBLIC COMPANY LIMITED

CONTAINER & SEAL NO.
FBIU0319980 THAL35399 20BAGS/25M3
FTAU1536050 THAL35398 20BAGS/25M3 21,380.00
FBIU0331481 THAL37774 20BAGS/25M3 21,370.00
FBIU0332868 THAL37773 20BAGS/25M3 21,410.00
BMOU1456640 THAL37800 20BAGS/25M3 21,380.00
FTAU1545319 THAL37799 20BAGS/25M3 21,380.00


TOTALGROSS WEIGHT 128,310.000 KGS.","6 CONTAINER (S)
PET RESIN, RAMAPET L-1
EXPORTER : INDORAMA POLYESTER
INDUSTRIES PUBLIC COMPANY LIMITED
CONTAINER & SEAL NO.
FBIU0319980 THAL35399
FTAU1536050 THAL35398 / 21,380.00
FBIU0331481 THAL37774 / 21,370.00
FBIU0332868 THAL37773 / 21,410.00
BMOU1456640 THAL37800 / 21,380.00
FTAU1545319 THAL37799 / 21,380.00
TOTALGROSS","PET RESIN, RAMAPET L-1","PET RESIN, RAMAPET L-1"
BKKAD7103600,TH105692,"LAEM CHABANG, THAILAND /","LAEM CHABANG, THAILAND",JP104342,"SHIMIZU, JAPAN","SHIMIZU, JAPAN",390761,"6 CONTAINER (S)
120 BAGS

PET RESIN, RAMAPET L-1
H.S. CODE : 3907.61

NET WEIGHT : 126,000.00 KGS.
EXPORTER : INDORAMA POLYESTER INDUSTRIES PUBLIC COMPANY LIMITED

CONTAINER & SEAL NO.
FBIU0319980 THAL35399 20BAGS/25M3
FTAU1536050 THAL35398 20BAGS/25M3 21,380.00
FBIU0331481 THAL37774 20BAGS/25M3 21,370.00
FBIU0332868 THAL37773 20BAGS/25M3 21,410.00
BMOU1456640 THAL37800 20BAGS/25M3 21,380.00
FTAU1545319 THAL37799 20BAGS/25M3 21,380.00


TOTALGROSS WEIGHT 128,310.000 KGS.","6 CONTAINER (S)
PET RESIN, RAMAPET L-1
EXPORTER : INDORAMA POLYESTER
INDUSTRIES PUBLIC COMPANY LIMITED
CONTAINER & SEAL NO.
FBIU0319980 THAL35399
FTAU1536050 THAL35398 / 21,380.00
FBIU0331481 THAL37774 / 21,370.00
FBIU0332868 THAL37773 / 21,410.00
BMOU1456640 THAL37800 / 21,380.00
FTAU1545319 THAL37799 / 21,380.00
TOTALGROSS","PET RESIN, RAMAPET L-1","PET RESIN, RAMAPET L-1"
BKKAD7103600,TH105692,"LAEM CHABANG, THAILAND /","LAEM CHABANG, THAILAND",JP104342,"SHIMIZU, JAPAN","SHIMIZU, JAPAN",390761,"6 CONTAINER (S)
120 BAGS

PET RESIN, RAMAPET L-1
H.S. CODE : 3907.61

NET WEIGHT : 126,000.00 KGS.
EXPORTER : INDORAMA POLYESTER INDUSTRIES PUBLIC COMPANY LIMITED

CONTAINER & SEAL NO.
FBIU0319980 THAL35399 20BAGS/25M3
FTAU1536050 THAL35398 20BAGS/25M3 21,380.00
FBIU0331481 THAL37774 20BAGS/25M3 21,370.00
FBIU0332868 THAL37773 20BAGS/25M3 21,410.00
BMOU1456640 THAL37800 20BAGS/25M3 21,380.00
FTAU1545319 THAL37799 20BAGS/25M3 21,380.00


TOTALGROSS WEIGHT 128,310.000 KGS.","6 CONTAINER (S)
PET RESIN, RAMAPET L-1
EXPORTER : INDORAMA POLYESTER
INDUSTRIES PUBLIC COMPANY LIMITED
CONTAINER & SEAL NO.
FBIU0319980 THAL35399
FTAU1536050 THAL35398 / 21,380.00
FBIU0331481 THAL37774 / 21,370.00
FBIU0332868 THAL37773 / 21,410.00
BMOU1456640 THAL37800 / 21,380.00
FTAU1545319 THAL37799 / 21,380.00
TOTALGROSS","PET RESIN, RAMAPET L-1","PET RESIN, RAMAPET L-1"
BKKAD7103600,TH105692,"LAEM CHABANG, THAILAND /","LAEM CHABANG, THAILAND",JP104342,"SHIMIZU, JAPAN","SHIMIZU, JAPAN",390761,"6 CONTAINER (S)
120 BAGS

PET RESIN, RAMAPET L-1
H.S. CODE : 3907.61

NET WEIGHT : 126,000.00 KGS.
EXPORTER : INDORAMA POLYESTER INDUSTRIES PUBLIC COMPANY LIMITED

CONTAINER & SEAL NO.
FBIU0319980 THAL35399 20BAGS/25M3
FTAU1536050 THAL35398 20BAGS/25M3 21,380.00
FBIU0331481 THAL37774 20BAGS/25M3 21,370.00
FBIU0332868 THAL37773 20BAGS/25M3 21,410.00
BMOU1456640 THAL37800 20BAGS/25M3 21,380.00
FTAU1545319 THAL37799 20BAGS/25M3 21,380.00


TOTALGROSS WEIGHT 128,310.000 KGS.","6 CONTAINER (S)
PET RESIN, RAMAPET L-1
EXPORTER : INDORAMA POLYESTER
INDUSTRIES PUBLIC COMPANY LIMITED
CONTAINER & SEAL NO.
FBIU0319980 THAL35399
FTAU1536050 THAL35398 / 21,380.00
FBIU0331481 THAL37774 / 21,370.00
FBIU0332868 THAL37773 / 21,410.00
BMOU1456640 THAL37800 / 21,380.00
FTAU1545319 THAL37799 / 21,380.00
TOTALGROSS","PET RESIN, RAMAPET L-1","PET RESIN, RAMAPET L-1"
BKKAD7103600,TH105692,"LAEM CHABANG, THAILAND /","LAEM CHABANG, THAILAND",JP104342,"SHIMIZU, JAPAN","SHIMIZU, JAPAN",390761,"6 CONTAINER (S)
120 BAGS

PET RESIN, RAMAPET L-1
H.S. CODE : 3907.61

NET WEIGHT : 126,000.00 KGS.
EXPORTER : INDORAMA POLYESTER INDUSTRIES PUBLIC COMPANY LIMITED

CONTAINER & SEAL NO.
FBIU0319980 THAL35399 20BAGS/25M3
FTAU1536050 THAL35398 20BAGS/25M3 21,380.00
FBIU0331481 THAL37774 20BAGS/25M3 21,370.00
FBIU0332868 THAL37773 20BAGS/25M3 21,410.00
BMOU1456640 THAL37800 20BAGS/25M3 21,380.00
FTAU1545319 THAL37799 20BAGS/25M3 21,380.00


TOTALGROSS WEIGHT 128,310.000 KGS.","6 CONTAINER (S)
PET RESIN, RAMAPET L-1
EXPORTER : INDORAMA POLYESTER
INDUSTRIES PUBLIC COMPANY LIMITED
CONTAINER & SEAL NO.
FBIU0319980 THAL35399
FTAU1536050 THAL35398 / 21,380.00
FBIU0331481 THAL37774 / 21,370.00
FBIU0332868 THAL37773 / 21,410.00
BMOU1456640 THAL37800 / 21,380.00
FTAU1545319 THAL37799 / 21,380.00
TOTALGROSS","PET RESIN, RAMAPET L-1","PET RESIN, RAMAPET L-1"
BKKAC9832900,TH102426,LAT KRABANG,"LAEM CHABANG,",US121564,"NORFOLK, VA, USA","NORFOLK, VA, USA",160510,"FROZEN FRIED CRAB CAKE
""USDA PERMIT #C - 128457""
HTSUS: 1605.10.4030
FROZEN SUPERIOR CRAB CAKES
""USDA PERMIT #C - 128457""
HTSUS: 1605.10.4030
FROZEN CRAB CAKE
""USDA PERMIT #C - 128457""
HTSUS: 1605.10.4030
FROZEN GLUTEN FREE CRAB CAKE
""USDA PERMIT #C - 128457""
HTSUS: 1605.10.4030
AS PER INVOICE NO. HD013/20

FREIGHT PREPAID
(-23 DEGREE CELSIUS)

G.W. 12,780.50 KGS.
(1X40' HQ REEFER)","FROZEN FRIED CRAB CAKE
USDA PERMIT #C - 128457""
HTSUS: 1605.10.4030
FROZEN SUPERIOR CRAB CAKES
USDA PERMIT #C - 128457""
HTSUS: 1605.10.4030
FROZEN CRAB CAKE
USDA PERMIT #C - 128457""
HTSUS: 1605.10.4030
FROZEN GLUTEN FREE CRAB CAKE
USDA PERMIT #C - 128457""
HTSUS: 1605.10.4030
AS PER INVOICE NO. HD013/20
(-23 DEGREE CELSIUS)",FROZEN FRIED CRAB CAKE,FROZEN FRIED CRAB CAKE
BKKAC2414500,TH107154,"BANGKOK, THAILAND","LAEM CHABANG , THAILAND",JP106910,"SHIMIZU, JAPAN","SHIMIZU, JAPAN",830250,"20'DRY ST.-1
SAID TO CONTAIN
Plastic Houseware Products
T B Soap Rack (Single)
T C Clean Pocket (Mini)
Boots Hook
Towel Bar (Magnet)

ETC.

HS code : 830250, 392410, 392490
LEC ""BRAND""
INVOICE NO. CP25/20
DATE : 07-AUG-20","DRY ST.-1
PLASTIC HOUSEWARE PRODUCTS
T B SOAP RACK (SINGLE)
T C CLEAN POCKET (MINI)
BOOTS HOOK
TOWEL BAR (MAGNET)
ETC.
LEC ""BRAND""
INVOICE NO. CP25/20
DATE : 07-AUG-20",Plastic Houseware Products,Plastic Houseware Products
BKKAC5836900,TH201419,"LAEM CHABANG, THAILAND","LAEM CHABANG, THAILAND",IN124444,"KATTUPALLI, INDIA","KATTUPALLI, INDIA",870899,"AUTOMOTIVE PART PXP
HS Code : 8708.99.80
AUTOMOTIVE PART (Cargo
Value 359638.76USD) GSTIN
No : 33AAACM4454H1ZP
E-Mail address :
ddhanday@ford.com
sarunku1@ford.com( For
manifest regulation no need
show on BL)","AUTOMOTIVE PART PXP
AUTOMOTIVE PART (CARGO
VALUE 359638.76USD) GSTIN
NO : 33AAACM4454H1ZP
E-MAIL ADDRESS :
DDHANDAY@FORD.COM
SARUNKU1@FORD.COM( FOR
MANIFEST REGULATION NO NEED
SHOW ON BL)",AUTOMOTIVE PART PXP,AUTOMOTIVE PART PXP
BKKAC5836900,TH201419,"LAEM CHABANG, THAILAND","LAEM CHABANG, THAILAND",IN124444,"KATTUPALLI, INDIA","KATTUPALLI, INDIA",870899,"AUTOMOTIVE PART PXP
HS Code : 8708.99.80
AUTOMOTIVE PART (Cargo
Value 359638.76USD) GSTIN
No : 33AAACM4454H1ZP
E-Mail address :
ddhanday@ford.com
sarunku1@ford.com( For
manifest regulation no need
show on BL)","AUTOMOTIVE PART PXP
AUTOMOTIVE PART (CARGO
VALUE 359638.76USD) GSTIN
NO : 33AAACM4454H1ZP
E-MAIL ADDRESS :
DDHANDAY@FORD.COM
SARUNKU1@FORD.COM( FOR
MANIFEST REGULATION NO NEED
SHOW ON BL)",AUTOMOTIVE PART PXP,AUTOMOTIVE PART PXP
BKKAC5836900,TH201419,"LAEM CHABANG, THAILAND","LAEM CHABANG, THAILAND",IN124444,"KATTUPALLI, INDIA","KATTUPALLI, INDIA",870899,"AUTOMOTIVE PART PXP
HS Code : 8708.99.80
AUTOMOTIVE PART (Cargo
Value 359638.76USD) GSTIN
No : 33AAACM4454H1ZP
E-Mail address :
ddhanday@ford.com
sarunku1@ford.com( For
manifest regulation no need
show on BL)","AUTOMOTIVE PART PXP
AUTOMOTIVE PART (CARGO
VALUE 359638.76USD) GSTIN
NO : 33AAACM4454H1ZP
E-MAIL ADDRESS :
DDHANDAY@FORD.COM
SARUNKU1@FORD.COM( FOR
MANIFEST REGULATION NO NEED
SHOW ON BL)",AUTOMOTIVE PART PXP,AUTOMOTIVE PART PXP
BKKAC5836900,TH201419,"LAEM CHABANG, THAILAND","LAEM CHABANG, THAILAND",IN124444,"KATTUPALLI, INDIA","KATTUPALLI, INDIA",870899,"AUTOMOTIVE PART PXP
HS Code : 8708.99.80
AUTOMOTIVE PART (Cargo
Value 359638.76USD) GSTIN
No : 33AAACM4454H1ZP
E-Mail address :
ddhanday@ford.com
sarunku1@ford.com( For
manifest regulation no need
show on BL)","AUTOMOTIVE PART PXP
AUTOMOTIVE PART (CARGO
VALUE 359638.76USD) GSTIN
NO : 33AAACM4454H1ZP
E-MAIL ADDRESS :
DDHANDAY@FORD.COM
SARUNKU1@FORD.COM( FOR
MANIFEST REGULATION NO NEED
SHOW ON BL)",AUTOMOTIVE PART PXP,AUTOMOTIVE PART PXP
BKKAC5836900,TH201419,"LAEM CHABANG, THAILAND","LAEM CHABANG, THAILAND",IN124444,"KATTUPALLI, INDIA","KATTUPALLI, INDIA",870899,"AUTOMOTIVE PART PXP
HS Code : 8708.99.80
AUTOMOTIVE PART (Cargo
Value 359638.76USD) GSTIN
No : 33AAACM4454H1ZP
E-Mail address :
ddhanday@ford.com
sarunku1@ford.com( For
manifest regulation no need
show on BL)","AUTOMOTIVE PART PXP
AUTOMOTIVE PART (CARGO
VALUE 359638.76USD) GSTIN
NO : 33AAACM4454H1ZP
E-MAIL ADDRESS :
DDHANDAY@FORD.COM
SARUNKU1@FORD.COM( FOR
MANIFEST REGULATION NO NEED
SHOW ON BL)",AUTOMOTIVE PART PXP,AUTOMOTIVE PART PXP
BKKAC5836900,TH201419,"LAEM CHABANG, THAILAND","LAEM CHABANG, THAILAND",IN124444,"KATTUPALLI, INDIA","KATTUPALLI, INDIA",870899,"AUTOMOTIVE PART PXP
HS Code : 8708.99.80
AUTOMOTIVE PART (Cargo
Value 359638.76USD) GSTIN
No : 33AAACM4454H1ZP
E-Mail address :
ddhanday@ford.com
sarunku1@ford.com( For
manifest regulation no need
show on BL)","AUTOMOTIVE PART PXP
AUTOMOTIVE PART (CARGO
VALUE 359638.76USD) GSTIN
NO : 33AAACM4454H1ZP
E-MAIL ADDRESS :
DDHANDAY@FORD.COM
SARUNKU1@FORD.COM( FOR
MANIFEST REGULATION NO NEED
SHOW ON BL)",AUTOMOTIVE PART PXP,AUTOMOTIVE PART PXP
BKKAC5836900,TH201419,"LAEM CHABANG, THAILAND","LAEM CHABANG, THAILAND",IN124444,"KATTUPALLI, INDIA","KATTUPALLI, INDIA",870899,"AUTOMOTIVE PART PXP
HS Code : 8708.99.80
AUTOMOTIVE PART (Cargo
Value 359638.76USD) GSTIN
No : 33AAACM4454H1ZP
E-Mail address :
ddhanday@ford.com
sarunku1@ford.com( For
manifest regulation no need
show on BL)","AUTOMOTIVE PART PXP
AUTOMOTIVE PART (CARGO
VALUE 359638.76USD) GSTIN
NO : 33AAACM4454H1ZP
E-MAIL ADDRESS :
DDHANDAY@FORD.COM
SARUNKU1@FORD.COM( FOR
MANIFEST REGULATION NO NEED
SHOW ON BL)",AUTOMOTIVE PART PXP,AUTOMOTIVE PART PXP
BKKAC5836900,TH201419,"LAEM CHABANG, THAILAND","LAEM CHABANG, THAILAND",IN124444,"KATTUPALLI, INDIA","KATTUPALLI, INDIA",870899,"AUTOMOTIVE PART PXP
HS Code : 8708.99.80
AUTOMOTIVE PART (Cargo
Value 359638.76USD) GSTIN
No : 33AAACM4454H1ZP
E-Mail address :
ddhanday@ford.com
sarunku1@ford.com( For
manifest regulation no need
show on BL)","AUTOMOTIVE PART PXP
AUTOMOTIVE PART (CARGO
VALUE 359638.76USD) GSTIN
NO : 33AAACM4454H1ZP
E-MAIL ADDRESS :
DDHANDAY@FORD.COM
SARUNKU1@FORD.COM( FOR
MANIFEST REGULATION NO NEED
SHOW ON BL)",AUTOMOTIVE PART PXP,AUTOMOTIVE PART PXP
BKKAC5836900,TH201419,"LAEM CHABANG, THAILAND","LAEM CHABANG, THAILAND",IN124444,"KATTUPALLI, INDIA","KATTUPALLI, INDIA",870899,"AUTOMOTIVE PART PXP
HS Code : 8708.99.80
AUTOMOTIVE PART (Cargo
Value 359638.76USD) GSTIN
No : 33AAACM4454H1ZP
E-Mail address :
ddhanday@ford.com
sarunku1@ford.com( For
manifest regulation no need
show on BL)","AUTOMOTIVE PART PXP
AUTOMOTIVE PART (CARGO
VALUE 359638.76USD) GSTIN
NO : 33AAACM4454H1ZP
E-MAIL ADDRESS :
DDHANDAY@FORD.COM
SARUNKU1@FORD.COM( FOR
MANIFEST REGULATION NO NEED
SHOW ON BL)",AUTOMOTIVE PART PXP,AUTOMOTIVE PART PXP
BKKAC5836900,TH201419,"LAEM CHABANG, THAILAND","LAEM CHABANG, THAILAND",IN124444,"KATTUPALLI, INDIA","KATTUPALLI, INDIA",870899,"AUTOMOTIVE PART PXP
HS Code : 8708.99.80
AUTOMOTIVE PART (Cargo
Value 359638.76USD) GSTIN
No : 33AAACM4454H1ZP
E-Mail address :
ddhanday@ford.com
sarunku1@ford.com( For
manifest regulation no need
show on BL)","AUTOMOTIVE PART PXP
AUTOMOTIVE PART (CARGO
VALUE 359638.76USD) GSTIN
NO : 33AAACM4454H1ZP
E-MAIL ADDRESS :
DDHANDAY@FORD.COM
SARUNKU1@FORD.COM( FOR
MANIFEST REGULATION NO NEED
SHOW ON BL)",AUTOMOTIVE PART PXP,AUTOMOTIVE PART PXP
BKKAC5836900,TH201419,"LAEM CHABANG, THAILAND","LAEM CHABANG, THAILAND",IN124444,"KATTUPALLI, INDIA","KATTUPALLI, INDIA",870899,"AUTOMOTIVE PART PXP
HS Code : 8708.99.80
AUTOMOTIVE PART (Cargo
Value 359638.76USD) GSTIN
No : 33AAACM4454H1ZP
E-Mail address :
ddhanday@ford.com
sarunku1@ford.com( For
manifest regulation no need
show on BL)","AUTOMOTIVE PART PXP
AUTOMOTIVE PART (CARGO
VALUE 359638.76USD) GSTIN
NO : 33AAACM4454H1ZP
E-MAIL ADDRESS :
DDHANDAY@FORD.COM
SARUNKU1@FORD.COM( FOR
MANIFEST REGULATION NO NEED
SHOW ON BL)",AUTOMOTIVE PART PXP,AUTOMOTIVE PART PXP
BKKAC5836900,TH201419,"LAEM CHABANG, THAILAND","LAEM CHABANG, THAILAND",IN124444,"KATTUPALLI, INDIA","KATTUPALLI, INDIA",870899,"AUTOMOTIVE PART PXP
HS Code : 8708.99.80
AUTOMOTIVE PART (Cargo
Value 359638.76USD) GSTIN
No : 33AAACM4454H1ZP
E-Mail address :
ddhanday@ford.com
sarunku1@ford.com( For
manifest regulation no need
show on BL)","AUTOMOTIVE PART PXP
AUTOMOTIVE PART (CARGO
VALUE 359638.76USD) GSTIN
NO : 33AAACM4454H1ZP
E-MAIL ADDRESS :
DDHANDAY@FORD.COM
SARUNKU1@FORD.COM( FOR
MANIFEST REGULATION NO NEED
SHOW ON BL)",AUTOMOTIVE PART PXP,AUTOMOTIVE PART PXP
BKKAC5836900,TH201419,"LAEM CHABANG, THAILAND","LAEM CHABANG, THAILAND",IN124444,"KATTUPALLI, INDIA","KATTUPALLI, INDIA",870899,"AUTOMOTIVE PART PXP
HS Code : 8708.99.80
AUTOMOTIVE PART (Cargo
Value 359638.76USD) GSTIN
No : 33AAACM4454H1ZP
E-Mail address :
ddhanday@ford.com
sarunku1@ford.com( For
manifest regulation no need
show on BL)","AUTOMOTIVE PART PXP
AUTOMOTIVE PART (CARGO
VALUE 359638.76USD) GSTIN
NO : 33AAACM4454H1ZP
E-MAIL ADDRESS :
DDHANDAY@FORD.COM
SARUNKU1@FORD.COM( FOR
MANIFEST REGULATION NO NEED
SHOW ON BL)",AUTOMOTIVE PART PXP,AUTOMOTIVE PART PXP
BKKAC5836900,TH201419,"LAEM CHABANG, THAILAND","LAEM CHABANG, THAILAND",IN124444,"KATTUPALLI, INDIA","KATTUPALLI, INDIA",870899,"AUTOMOTIVE PART PXP
HS Code : 8708.99.80
AUTOMOTIVE PART (Cargo
Value 359638.76USD) GSTIN
No : 33AAACM4454H1ZP
E-Mail address :
ddhanday@ford.com
sarunku1@ford.com( For
manifest regulation no need
show on BL)","AUTOMOTIVE PART PXP
AUTOMOTIVE PART (CARGO
VALUE 359638.76USD) GSTIN
NO : 33AAACM4454H1ZP
E-MAIL ADDRESS :
DDHANDAY@FORD.COM
SARUNKU1@FORD.COM( FOR
MANIFEST REGULATION NO NEED
SHOW ON BL)",AUTOMOTIVE PART PXP,AUTOMOTIVE PART PXP
BKKAC5836900,TH201419,"LAEM CHABANG, THAILAND","LAEM CHABANG, THAILAND",IN124444,"KATTUPALLI, INDIA","KATTUPALLI, INDIA",870899,"AUTOMOTIVE PART PXP
HS Code : 8708.99.80
AUTOMOTIVE PART (Cargo
Value 359638.76USD) GSTIN
No : 33AAACM4454H1ZP
E-Mail address :
ddhanday@ford.com
sarunku1@ford.com( For
manifest regulation no need
show on BL)","AUTOMOTIVE PART PXP
AUTOMOTIVE PART (CARGO
VALUE 359638.76USD) GSTIN
NO : 33AAACM4454H1ZP
E-MAIL ADDRESS :
DDHANDAY@FORD.COM
SARUNKU1@FORD.COM( FOR
MANIFEST REGULATION NO NEED
SHOW ON BL)",AUTOMOTIVE PART PXP,AUTOMOTIVE PART PXP
BKKAC5836900,TH201419,"LAEM CHABANG, THAILAND","LAEM CHABANG, THAILAND",IN124444,"KATTUPALLI, INDIA","KATTUPALLI, INDIA",870899,"AUTOMOTIVE PART PXP
HS Code : 8708.99.80
AUTOMOTIVE PART (Cargo
Value 359638.76USD) GSTIN
No : 33AAACM4454H1ZP
E-Mail address :
ddhanday@ford.com
sarunku1@ford.com( For
manifest regulation no need
show on BL)","AUTOMOTIVE PART PXP
AUTOMOTIVE PART (CARGO
VALUE 359638.76USD) GSTIN
NO : 33AAACM4454H1ZP
E-MAIL ADDRESS :
DDHANDAY@FORD.COM
SARUNKU1@FORD.COM( FOR
MANIFEST REGULATION NO NEED
SHOW ON BL)",AUTOMOTIVE PART PXP,AUTOMOTIVE PART PXP
BKKAC5836900,TH201419,"LAEM CHABANG, THAILAND","LAEM CHABANG, THAILAND",IN124444,"KATTUPALLI, INDIA","KATTUPALLI, INDIA",870899,"AUTOMOTIVE PART PXP
HS Code : 8708.99.80
AUTOMOTIVE PART (Cargo
Value 359638.76USD) GSTIN
No : 33AAACM4454H1ZP
E-Mail address :
ddhanday@ford.com
sarunku1@ford.com( For
manifest regulation no need
show on BL)","AUTOMOTIVE PART PXP
AUTOMOTIVE PART (CARGO
VALUE 359638.76USD) GSTIN
NO : 33AAACM4454H1ZP
E-MAIL ADDRESS :
DDHANDAY@FORD.COM
SARUNKU1@FORD.COM( FOR
MANIFEST REGULATION NO NEED
SHOW ON BL)",AUTOMOTIVE PART PXP,AUTOMOTIVE PART PXP
BKKAC8853400,TH106900,LAT KRABANG,LAEM CHABANG,US111712,"HONOLULU, HI","HONOLULU, HI",80111,"FROZEN BETEL NUTS 16
(ARECA CATECHU NUTS) -18Degree Celcius KGS/Bag
THAILAND ORIGIN.

Net Weight 16 kgs/Net per Carton.
Total 683 Cartons 10.928 Mtons in 1 x 20'FCL/RF","FROZEN BETEL NUTS 16
(ARECA CATECHU NUTS) -18DEGREE
CELCIUS KGS/BAG
THAILAND ORIGIN.
NET PER CARTON
10.928 MTONS /RF",FROZEN BETEL NUTS,FROZEN BETEL NUTS
